age,year_id,a,b,k,lower,upper,fit,mx,age_group_name,sex
65,2028,-4.23765384171027,0.0523252167290985,-5.46095932546663,0.0100192898112193,0.0117540621767629,0.0108520668726321,,65 to 69,Female
65,2032,-4.23765384171027,0.0523252167290985,-6.26713192754944,0.00947764119199276,0.0114204925742017,0.0104038132842771,,65 to 69,Female
65,2007,-4.23765384171027,0.0523252167290985,-1.84779280495049,,,0.0131105241549214,0.012957387,65 to 69,Female
65,2025,-4.23765384171027,0.0523252167290985,-4.85632987390453,0.0104635971375793,0.0119901269155359,0.0112008864681602,,65 to 69,Female
65,2000,-4.23765384171027,0.0523252167290985,-0.329673534196249,,,0.014194452200257,0.015088123,65 to 69,Female
65,2008,-4.23765384171027,0.0523252167290985,-2.28017877513876,,,0.0128172329374281,0.012748189,65 to 69,Female
65,2029,-4.23765384171027,0.0523252167290985,-5.66250247598733,0.00987904767674019,0.0116721238012758,0.0107382245982107,,65 to 69,Female
65,1995,-4.23765384171027,0.0523252167290985,0.935016677206728,,,0.0151655496867922,0.015672203,65 to 69,Female
65,2006,-4.23765384171027,0.0523252167290985,-1.54298428519576,,,0.0133213025602462,0.013284095,65 to 69,Female
65,2019,-4.23765384171027,0.0523252167290985,-3.64707097078032,0.0115331136243906,0.0123457635679843,0.0119325225333718,,65 to 69,Female
65,2004,-4.23765384171027,0.0523252167290985,-1.11152156872306,,,0.0136254699308121,0.013860692,65 to 69,Female
65,2022,-4.23765384171027,0.0523252167290985,-4.25170042234242,0.0109550432574295,0.0122003014533437,0.0115609182236992,,65 to 69,Female
65,2001,-4.23765384171027,0.0523252167290985,-0.290618806400028,,,0.0142234888906506,0.014995053,65 to 69,Female
65,1998,-4.23765384171027,0.0523252167290985,0.0692851742911346,,,0.0144938844593027,0.015139657,65 to 69,Female
65,2023,-4.23765384171027,0.0523252167290985,-4.45324357286312,0.0107845686841698,0.012134500998726,0.0114396398312573,,65 to 69,Female
65,1996,-4.23765384171027,0.0523252167290985,0.647250210748592,,,0.0149389059109944,0.015450056,65 to 69,Female
65,2005,-4.23765384171027,0.0523252167290985,-1.05904635847939,,,0.0136629338395682,0.0136342,65 to 69,Female
65,2020,-4.23765384171027,0.0523252167290985,-3.84861412130102,0.0113251401247036,0.0123100831420831,0.0118073458715684,,65 to 69,Female
65,2024,-4.23765384171027,0.0523252167290985,-4.65478672338383,0.0106211336941475,0.01206407062338,0.011319633694893,,65 to 69,Female
65,2030,-4.23765384171027,0.0523252167290985,-5.86404562650803,0.0097421819902658,0.01158907497357,0.0106255765721844,,65 to 69,Female
65,2002,-4.23765384171027,0.0523252167290985,-0.603185071924972,,,0.0139927543282038,0.01462903,65 to 69,Female
65,1999,-4.23765384171027,0.0523252167290985,-0.0758863484183115,,,0.0143842041091831,0.015262315,65 to 69,Female
65,2031,-4.23765384171027,0.0523252167290985,-6.06558877702874,0.00960844840012994,0.0115051369473245,0.010514110266437,,65 to 69,Female
65,2003,-4.23765384171027,0.0523252167290985,-0.727159380800209,,,0.0139022773531802,0.014368307,65 to 69,Female
65,2021,-4.23765384171027,0.0523252167290985,-4.05015727182172,0.0111342810733205,0.0122597731421761,0.0116834823601585,,65 to 69,Female
70,1986,-3.79220104815198,0.0463937270580847,2.5796628665246,,,0.0254123278768186,0.025437974,70 to 74,Female
70,2014,-3.79220104815198,0.0463937270580847,-3.61118602767407,,,0.0190681204064808,0.018630389,70 to 74,Female
70,2038,-3.79220104815198,0.0463937270580847,-7.47639083067364,0.0144527220246019,0.0175755796433381,0.0159378470003454,,70 to 74,Female
70,2037,-3.79220104815198,0.0463937270580847,-7.27484768015294,0.0146229237340678,0.0176989169810718,0.0160875701456065,,70 to 74,Female
